make,model,variant,fuel_type,cc,seating_capacity,output
MARUTI SUZUKI,ALTO K10B,LXi (O),CNG,998,5,1112610806
MARUTI SUZUKI,ALTO K10B,LXi,LPG,998,5,1112610807
MARUTI SUZUKI,BALENO NEW,1.2 ALPHA,Petrol,"1,197",5,1112610901
MARUTI SUZUKI,BALENO NEW,1.3 ALPHA,Diesel,"1,248",5,1112610902
MARUTI SUZUKI,BALENO NEW,1.2 DELTA,Petrol,"1,197",5,1112610903
MARUTI SUZUKI,BALENO NEW,1.3 DELTA,Diesel,"1,248",5,1112610904
MARUTI SUZUKI,BALENO NEW,1.2 SIGMA,Petrol,"1,197",5,1112610906
MARUTI SUZUKI,BALENO NEW,1.3 SIGMA,Diesel,"1,248",5,1112610907
MARUTI SUZUKI,BALENO NEW,1.2 ZETA,Petrol,"1,197",5,1112610909
MARUTI SUZUKI,BALENO NEW,1.3 ZETA,Diesel,"1,248",5,1112610910
MARUTI SUZUKI,BALENO NEW,1.2 ALPHA (AT),Petrol,"1,197",5,1112610911
MARUTI SUZUKI,BALENO NEW,1.2 DELTA CVT,Petrol,"1,197",5,1112610912
MARUTI SUZUKI,BALENO NEW,1.2 ZETA CVT,Petrol,"1,197",5,1112610913
MARUTI SUZUKI,BALENO NEW,1.2 ALPHA CVT,Petrol,"1,197",5,1112610914
MARUTI SUZUKI,BALENO NEW,1.2 DELTA (AT),Petrol,"1,197",5,1112610916
MARUTI SUZUKI,BALENO NEW,1.0 RS,Petrol,998,5,1112610917
MARUTI SUZUKI,BALENO NEW,1.2 VXI CVT,Petrol,"1,197",5,1112610918
MARUTI SUZUKI,BALENO NEW,1.2 ZETA (AT),Petrol,"1,197",5,1112610919
MARUTI SUZUKI,BALENO NEW,1.2 SIGMA BSVI,Petrol,"1,197",5,1112610920
MARUTI SUZUKI,BALENO NEW,1.2 DELTA BSVI,Petrol,"1,197",5,1112610921
MARUTI SUZUKI,BALENO NEW,1.2 ZETA BSVI,Petrol,"1,197",5,1112610922
MARUTI SUZUKI,BALENO NEW,1.2 ALPHA BSVI,Petrol,"1,197",5,1112610923
MARUTI SUZUKI,BALENO NEW,1.2 DELTA AGS BSVI,Petrol,"1,197",5,1112610924
MARUTI SUZUKI,BALENO NEW,1.2 ZETA AGS BSVI,Petrol,"1,197",5,1112610925
MARUTI SUZUKI,BALENO NEW,1.2 ALPHA AGS BSVI,Petrol,"1,197",5,1112610926
MARUTI SUZUKI,CELERIO,LXi (O) (AT),Petrol,998,5,1112611001
MARUTI SUZUKI,CELERIO,Green VXi (O),Petrol,998,5,1112611003
MARUTI SUZUKI,CELERIO,LDi,Diesel,793,5,1112611004
MARUTI SUZUKI,CELERIO,LXi,Petrol,998,5,1112611005
MARUTI SUZUKI,CELERIO,LXi (O),Petrol,998,5,1112611006
MARUTI SUZUKI,CELERIO,LXi (ABS),Petrol,998,5,1112611007
MARUTI SUZUKI,CELERIO,VDi,Diesel,793,5,1112611008
MARUTI SUZUKI,CELERIO,VXi,Petrol,998,5,1112611009
MARUTI SUZUKI,CELERIO,VXi (O),Petrol,998,5,1112611010
MARUTI SUZUKI,CELERIO,VXi (ABS),Petrol,998,5,1112611011
MARUTI SUZUKI,CELERIO,VXi (AT),Petrol,998,5,1112611012
MARUTI SUZUKI,CELERIO,VXi Green (4+1),CNG,998,5,1112611013
MARUTI SUZUKI,CELERIO,ZDi,Diesel,793,5,1112611014
MARUTI SUZUKI,CELERIO,ZDi (O),Diesel,793,5,1112611015
MARUTI SUZUKI,CELERIO,ZXi,Petrol,998,5,1112611016
MARUTI SUZUKI,CELERIO,ZXi (O),Petrol,998,5,1112611017
MARUTI SUZUKI,CELERIO,ZXi (AT),Petrol,998,5,1112611018
MARUTI SUZUKI,CELERIO,ZXi (O) (AT),Petrol,998,5,1112611019
MARUTI SUZUKI,CELERIO,ZXI AGS,Petrol,998,5,1112611020
MARUTI SUZUKI,CELERIO,ZXI (O) AGS,Petrol,998,5,1112611021
MARUTI SUZUKI,CELERIO,VXI AMT (O),Petrol,998,5,1112611022
MARUTI SUZUKI,CELERIO,ZDI+,Diesel,793,5,1112611023
MARUTI SUZUKI,CELERIO,VXI AGS,Petrol,998,5,1112611024
MARUTI SUZUKI,CELERIO,VXI (O) AGS,Petrol,998,5,1112611025
MARUTI SUZUKI,CELERIO,LXI AGS (O),Petrol,998,5,1112611026
MARUTI SUZUKI,CELERIO,TOUR H2,Petrol,998,5,1112611027
MARUTI SUZUKI,CELERIO X,VXI,Petrol,998,5,1112611028
MARUTI SUZUKI,CELERIO X,VXI (O),Petrol,998,5,1112611029
MARUTI SUZUKI,CELERIO X,ZXI,Petrol,998,5,1112611030
MARUTI SUZUKI,CELERIO X,VXI AMT,Petrol,998,5,1112611031
MARUTI SUZUKI,CELERIO X,VXI (O) AMT,Petrol,998,5,1112611032
MARUTI SUZUKI,CELERIO X,ZXI AMT,Petrol,998,5,1112611033
MARUTI SUZUKI,CELERIO X,ZXI (O),Petrol,998,5,1112611034
MARUTI SUZUKI,CELERIO X,ZXI (O) AMT,Petrol,998,5,1112611035
MARUTI SUZUKI,CELERIO,VXi Green (O),CNG,998,5,1112611036
MARUTI SUZUKI,CELERIO,LDi (O),Diesel,793,5,1112611037
MARUTI SUZUKI,CELERIO,LXi ABS (O),Petrol,998,5,1112611038
MARUTI SUZUKI,CELERIO,LXi (AT),Petrol,998,5,1112611039
MARUTI SUZUKI,CELERIO,VDi (O),Diesel,793,5,1112611040
MARUTI SUZUKI,CELERIO,CNG VXI BSIV,CNG,998,5,1112611041
MARUTI SUZUKI,CELERIO,TOUR H2 CNG BSVI,CNG,998,5,1112611042
MARUTI SUZUKI,CELERIO,VXI LPG,LPG,998,5,1112611043
MARUTI SUZUKI,CELERIO,ZXI AMT,Petrol,998,5,1112611044
MARUTI SUZUKI,CELERIO,ZXi Plus MT,Petrol,998,5,1112611045
MARUTI SUZUKI,CELERIO,ZXi Plus AMT,Petrol,998,5,1112611046
MARUTI SUZUKI,CELERIO,1.0 VXI 5MT CNG BSVI,CNG,998,5,1112611047
MARUTI SUZUKI,CELERIO,1.0 LXI 5MT BSVI,Petrol,998,5,1112611048
MARUTI SUZUKI,CELERIO,1.0 VXI 5MT BSVI,Petrol,998,5,1112611049
MARUTI SUZUKI,CELERIO,1.0 ZXI 5MT BSVI,Petrol,998,5,1112611050
MARUTI SUZUKI,CELERIO,1.0 VXI AGS BSVI,Petrol,998,5,1112611051
MARUTI SUZUKI,CELERIO,1.0 ZXI AGS BSVI,Petrol,998,5,1112611052
MARUTI SUZUKI,CELERIO,1.0 ZXI PLUS 5MT BSVI,Petrol,998,5,1112611053
MARUTI SUZUKI,CELERIO,1.0 ZXI PLUS AGS BSVI,Petrol,998,5,1112611054
MARUTI SUZUKI,CIAZ,VXi Plus (AT),Petrol,"1,373",5,1112611101
MARUTI SUZUKI,CIAZ,VDi,Diesel,"1,248",5,1112611103
MARUTI SUZUKI,CIAZ,VDi Plus,Diesel,"1,248",5,1112611104
MARUTI SUZUKI,CIAZ,VXi,Petrol,"1,373",5,1112611105
MARUTI SUZUKI,CIAZ,VXi Plus,Petrol,"1,373",5,1112611106
MARUTI SUZUKI,CIAZ,ZDi,Diesel,"1,248",5,1112611107
MARUTI SUZUKI,CIAZ,ZDi (O),Diesel,"1,248",5,1112611108
MARUTI SUZUKI,CIAZ,ZDi Plus,Diesel,"1,248",5,1112611109
MARUTI SUZUKI,CIAZ,ZXi,Petrol,"1,373",5,1112611110
MARUTI SUZUKI,CIAZ,ZXi (O),Petrol,"1,373",5,1112611111
MARUTI SUZUKI,CIAZ,ZXi Plus,Petrol,"1,373",5,1112611112
MARUTI SUZUKI,CIAZ,1.4 Alpha,Petrol,"1,373",5,1112611113
MARUTI SUZUKI,CIAZ,Alpha Smart,Petrol,"1,373",5,1112611114
MARUTI SUZUKI,CIAZ,VXI AT,Petrol,"1,373",5,1112611115
MARUTI SUZUKI,CIAZ,Smart Hybrid VDI,Diesel,"1,248",5,1112611116
MARUTI SUZUKI,CIAZ,Smart Hybrid VDI(O),Diesel,"1,248",5,1112611117
MARUTI SUZUKI,CIAZ,Smart Hybrid VDI+,Diesel,"1,248",5,1112611118
MARUTI SUZUKI,CIAZ,Smart Hybrid ZDI,Diesel,"1,248",5,1112611119
MARUTI SUZUKI,CIAZ,Smart Hybrid ZDI+,Diesel,"1,248",5,1112611120
MARUTI SUZUKI,CIAZ,DIESEL SHVS RS,Diesel,"1,248",5,1112611121
MARUTI SUZUKI,CIAZ,RS,Petrol,"1,373",5,1112611122
MARUTI SUZUKI,CIAZ,Alpha Smart hybrid,Petrol,"1,462",5,1112611123
MARUTI SUZUKI,CIAZ,Delta Smart hybrid,Petrol,"1,462",5,1112611124
MARUTI SUZUKI,CIAZ,Sigma Smart hybrid,Petrol,"1,462",5,1112611125
MARUTI SUZUKI,CIAZ,Zeta Smart hybrid,Petrol,"1,462",5,1112611126
MARUTI SUZUKI,CIAZ,Alpha Smart hybrid (AT),Petrol,"1,462",5,1112611127
MARUTI SUZUKI,CIAZ,Delta Smart hybrid (AT),Petrol,"1,462",5,1112611128
MARUTI SUZUKI,CIAZ,Zeta Smart hybrid (AT),Petrol,"1,462",5,1112611129
MARUTI SUZUKI,CIAZ,Sigma Smart hybrid,Diesel,"1,248",5,1112611130
MARUTI SUZUKI,CIAZ,Zeta Smart hybrid,Diesel,"1,248",5,1112611131
MARUTI SUZUKI,CIAZ,VXi (O),Petrol,"1,373",5,1112611132
MARUTI SUZUKI,CIAZ,Zeta (AT),Petrol,"1,373",5,1112611133
MARUTI SUZUKI,CIAZ,Zeta,Petrol,"1,373",5,1112611134
MARUTI SUZUKI,CIAZ,ZXi (AT),Petrol,"1,373",5,1112611135
MARUTI SUZUKI,CIAZ,ZXi Plus (AT),Petrol,"1,373",5,1112611136
MARUTI SUZUKI,CIAZ,S,Petrol,"1,373",5,1112611137
MARUTI SUZUKI,CIAZ,S Smart Hybrid,Diesel,"1,248",5,1112611138
MARUTI SUZUKI,CIAZ,Alpha (AT),Petrol,"1,373",5,1112611139
MARUTI SUZUKI,CIAZ,Alpha,Petrol,"1,373",5,1112611140
MARUTI SUZUKI,CIAZ,Delta (AT),Petrol,"1,373",5,1112611141
MARUTI SUZUKI,CIAZ,Delta,Petrol,"1,373",5,1112611142
MARUTI SUZUKI,CIAZ,Sigma,Petrol,"1,373",5,1112611143
MARUTI SUZUKI,CIAZ,Alpha Smart hybrid,Diesel,"1,248",5,1112611144
MARUTI SUZUKI,CIAZ,Delta Smart hybrid,Diesel,"1,248",5,1112611145
MARUTI SUZUKI,CIAZ,Zeta DDIS 225,Diesel,"1,498",5,1112611146
MARUTI SUZUKI,CIAZ,Alpha DDIS 225,Diesel,"1,498",5,1112611147
MARUTI SUZUKI,CIAZ,Delta DDIS 225,Diesel,"1,498",5,1112611148
MARUTI SUZUKI,DZIRE,LDi,Diesel,"1,248",5,1112611201
MARUTI SUZUKI,DZIRE,LXi,Petrol,"1,197",5,1112611202
MARUTI SUZUKI,DZIRE,VDi,Diesel,"1,248",5,1112611203
MARUTI SUZUKI,DZIRE,VXi,Petrol,"1,197",5,1112611204
MARUTI SUZUKI,DZIRE,ZDi,Diesel,"1,248",5,1112611205
MARUTI SUZUKI,DZIRE,ZDi+,Diesel,"1,248",5,1112611206
MARUTI SUZUKI,DZIRE,ZXi,Petrol,"1,197",5,1112611207
MARUTI SUZUKI,DZIRE,ZXi+,Petrol,"1,197",5,1112611208
MARUTI SUZUKI,DZIRE,ZXi,CNG,"1,298",5,1112611209
MARUTI SUZUKI,DZIRE,VDI (AT),Diesel,"1,248",5,1112611210
MARUTI SUZUKI,DZIRE,VXI (AT),Petrol,"1,197",5,1112611211
MARUTI SUZUKI,DZIRE,ZXI (AT),Petrol,"1,197",5,1112611212
MARUTI SUZUKI,DZIRE,ZXI+ (AT),Petrol,"1,197",5,1112611213
MARUTI SUZUKI,DZIRE,ZDI+ (AT),Diesel,"1,248",5,1112611214
MARUTI SUZUKI,DZIRE,ZDI (AT),Diesel,"1,248",5,1112611215
MARUTI SUZUKI,DZIRE,TOUR S PETROL,Petrol,"1,197",5,1112611216
MARUTI SUZUKI,DZIRE,TOUR S,Diesel,"1,248",5,1112611217
MARUTI SUZUKI,DZIRE,TOUR S,CNG,"1,197",5,1112611218
MARUTI SUZUKI,DZIRE,ZXI CNG BSVI,CNG,"1,197",5,1112611219
MARUTI SUZUKI,DZIRE,VXI CNG,CNG,"1,197",5,1112611220
MARUTI SUZUKI,DZIRE,LXI BSVI,Petrol,"1,197",5,1112611221
MARUTI SUZUKI,DZIRE,VXI BSVI,Petrol,"1,197",5,1112611222
MARUTI SUZUKI,DZIRE,VXI AGS BSVI,Petrol,"1,197",5,1112611223
MARUTI SUZUKI,DZIRE,ZXI BSVI,Petrol,"1,197",5,1112611224
MARUTI SUZUKI,DZIRE,VXI CNG BSVI,CNG,"1,197",5,1112611225
MARUTI SUZUKI,DZIRE,ZXI AGS BSVI,Petrol,"1,197",5,1112611226
MARUTI SUZUKI,DZIRE,ZXI+ BSVI,Petrol,"1,197",5,1112611227
MARUTI SUZUKI,DZIRE,ZXI+ AGS BSVI,Petrol,"1,197",5,1112611228
MARUTI SUZUKI,EECO,5STR AC,Petrol,"1,196",5,1112611301
MARUTI SUZUKI,EECO,5STR STD,Petrol,"1,196",5,1112611302
MARUTI SUZUKI,EECO,5STR AC,CNG,"1,196",5,1112611303
MARUTI SUZUKI,EECO,5STR,CNG,"1,196",5,1112611304
MARUTI SUZUKI,EECO,5STR STD,CNG,"1,196",5,1112611305
MARUTI SUZUKI,EECO,5STR with A/C+HTR,Petrol,"1,196",5,1112611306
MARUTI SUZUKI,EECO,7STR STD,Petrol,"1,196",7,1112611307
MARUTI SUZUKI,EECO,7STR with A/C+HTR,Petrol,"1,196",7,1112611308
MARUTI SUZUKI,EECO,TOUR V AC,Petrol,"1,196",7,1112611309
MARUTI SUZUKI,EECO,7STR STD,CNG,"1,196",7,1112611310
MARUTI SUZUKI,ERTIGA,LDI,Diesel,"1,248",7,1112611401
MARUTI SUZUKI,ERTIGA,LDI SHVS,Diesel,"1,248",7,1112611402
MARUTI SUZUKI,ERTIGA,LDI(O),Diesel,"1,248",7,1112611403
MARUTI SUZUKI,ERTIGA,LXI,Petrol,"1,373",7,1112611404
MARUTI SUZUKI,ERTIGA,LXI (O),Petrol,"1,373",7,1112611405
MARUTI SUZUKI,ERTIGA,LXI,CNG,"1,373",7,1112611406
MARUTI SUZUKI,ERTIGA,VDI,Diesel,"1,248",7,1112611407
MARUTI SUZUKI,ERTIGA,VDI SHVS,Diesel,"1,248",7,1112611408
MARUTI SUZUKI,ERTIGA,VXI,Petrol,"1,373",7,1112611409
MARUTI SUZUKI,ERTIGA,VXI (O),Petrol,"1,373",7,1112611410
MARUTI SUZUKI,ERTIGA,VXI (ABS),Petrol,"1,373",7,1112611411
MARUTI SUZUKI,ERTIGA,VXI (AT),Petrol,"1,373",7,1112611412
MARUTI SUZUKI,ERTIGA,VXI,CNG,"1,373",7,1112611413
MARUTI SUZUKI,ERTIGA,ZDI,Diesel,"1,248",7,1112611414
MARUTI SUZUKI,ERTIGA,ZDI SHVS,Diesel,"1,248",7,1112611415
MARUTI SUZUKI,ERTIGA,ZDI+,Diesel,"1,248",7,1112611416
MARUTI SUZUKI,ERTIGA,ZXI,Petrol,"1,373",7,1112611417
MARUTI SUZUKI,ERTIGA,ZXI +,Petrol,"1,373",7,1112611418
MARUTI SUZUKI,ERTIGA,SMART HYBRID LDI,Diesel,"1,248",7,1112611419
MARUTI SUZUKI,ERTIGA,SMART HYBRID LDI (O),Diesel,"1,248",7,1112611420
MARUTI SUZUKI,ERTIGA,SMART HYBRID VDI,Diesel,"1,248",7,1112611421
MARUTI SUZUKI,ERTIGA,SMART HYBRID ZDI,Diesel,"1,248",7,1112611422
MARUTI SUZUKI,ERTIGA,LIMITED EDITION VXI,Petrol,"1,373",7,1112611423
MARUTI SUZUKI,ERTIGA,LIMITED EDITION VXI CNG,CNG,"1,373",7,1112611424
MARUTI SUZUKI,ERTIGA,LIMITED EDITION VDI,Diesel,"1,248",7,1112611425
MARUTI SUZUKI,ERTIGA,SMART HYBRID LXI,Petrol,"1,462",7,1112611426
MARUTI SUZUKI,ERTIGA,SMART HYBRID VXI,Petrol,"1,462",7,1112611427
MARUTI SUZUKI,ERTIGA,SMART HYBRID ZXI,Petrol,"1,462",7,1112611428
MARUTI SUZUKI,ERTIGA,SMART HYBRID VXI (O),Petrol,"1,462",7,1112611429
MARUTI SUZUKI,ERTIGA,SMART HYBRID ZXI +,Petrol,"1,462",7,1112611430
MARUTI SUZUKI,ERTIGA,SMART HYBRID ZXI (AT),Petrol,"1,462",7,1112611431
MARUTI SUZUKI,ERTIGA,SMART HYBRID ZDI +,Diesel,"1,248",7,1112611432
MARUTI SUZUKI,ERTIGA,1.5 VDI,Diesel,"1,498",7,1112611433
MARUTI SUZUKI,ERTIGA,1.5 ZDI,Diesel,"1,498",7,1112611434
MARUTI SUZUKI,ERTIGA,1.5 ZDI +,Diesel,"1,498",7,1112611435
MARUTI SUZUKI,ERTIGA,TOUR M,Petrol,"1,462",7,1112611436
MARUTI SUZUKI,ERTIGA,SMART HYBRID VXI CNG,CNG,"1,462",7,1112611437
MARUTI SUZUKI,ERTIGA,SMART HYBRID VXI 1.5L AT,Petrol,"1,462",7,1112611438
MARUTI SUZUKI,ERTIGA,TOUR M,CNG,"1,462",7,1112611439
MARUTI SUZUKI,ERTIGA,VXI CNG 1.5L 5MT,CNG,"1,462",7,1112611440
MARUTI SUZUKI,ERTIGA,ZXI PLUS CNG,CNG,"1,462",7,1112611441
MARUTI SUZUKI,ERTIGA,GREEN VXI,CNG,"1,373",7,1112611442
MARUTI SUZUKI,ERTIGA,1.5 SMART HYBRID LXI 5MT BSVI,Petrol,"1,462",7,1112611443
MARUTI SUZUKI,ERTIGA,1.5 SMART HYBRID VXI 5MT BSVI,Petrol,"1,462",7,1112611444
MARUTI SUZUKI,ERTIGA,1.5 SMART HYBRID ZXI 5MT BSVI,Petrol,"1,462",7,1112611445
MARUTI SUZUKI,ERTIGA,1.5 SMART HYBRID ZXI+ 5MT BSVI,Petrol,"1,462",7,1112611446
MARUTI SUZUKI,ERTIGA,1.5 SMART HYBRID VXI 6AT BSVI,Petrol,"1,462",7,1112611447
MARUTI SUZUKI,ERTIGA,1.5 SMART HYBRID ZXI 6AT BSVI,Petrol,"1,462",7,1112611448
MARUTI SUZUKI,ERTIGA,1.5 SMART HYBRID ZXI+ 6AT BSVI,Petrol,"1,462",7,1112611449
MARUTI SUZUKI,ERTIGA,1.5 VXI CNG 5MT BSVI,CNG,"1,462",7,1112611450
MARUTI SUZUKI,ERTIGA,1.5 ZXI CNG 5MT BSVI,CNG,"1,462",7,1112611451
MARUTI SUZUKI,ESTEEM,AX (AT),Petrol,"1,298",5,1112611501
MARUTI SUZUKI,ESTEEM,STD,Diesel,"1,527",5,1112611502
MARUTI SUZUKI,ESTEEM,DI with Power steering,Diesel,"1,527",5,1112611503
MARUTI SUZUKI,ESTEEM,LX,Petrol,"1,298",5,1112611504
MARUTI SUZUKI,ESTEEM,LXi,Petrol,"1,298",5,1112611505
MARUTI SUZUKI,ESTEEM,MPT Standard,Petrol,"1,298",5,1112611506
MARUTI SUZUKI,ESTEEM,VX,Petrol,"1,298",5,1112611507
MARUTI SUZUKI,ESTEEM,VXi,Petrol,"1,298",5,1112611508
MARUTI SUZUKI,ESTEEM,LXi,CNG,"1,298",5,1112611509
MARUTI SUZUKI,ESTEEM,VXI BS3,Petrol,998,5,1112611510
MARUTI SUZUKI,ESTEEM,LX,LPG,"1,298",5,1112611511
MARUTI SUZUKI,ESTILO NEW,1.0 LX,Petrol,998,5,1112611601
MARUTI SUZUKI,ESTILO NEW,1.0 LXi,Petrol,998,5,1112611602
MARUTI SUZUKI,ESTILO NEW,1.0 LXi Green,CNG,998,5,1112611603
MARUTI SUZUKI,ESTILO NEW,1.0 VXi,Petrol,998,5,1112611604
MARUTI SUZUKI,ESTILO NEW,1.0 VXi (ABS),Petrol,998,5,1112611605
MARUTI SUZUKI,ESTILO NEW,1.0 VXi Green,CNG,998,5,1112611606
MARUTI SUZUKI,ESTILO NEW,1.0 LXi,LPG,998,5,1112611607
MARUTI SUZUKI,ESTILO NEW,1.0 VXI,LPG,998,5,1112611608
MARUTI SUZUKI,ESTILO NEW,VXI BSIII,Petrol,"1,021",5,1112611609
MARUTI SUZUKI,GRAND VITARA,(AT),Petrol,"1,995",5,1112611701
MARUTI SUZUKI,GRAND VITARA,7STR (AT),Petrol,"1,995",7,1112611702
MARUTI SUZUKI,GRAND VITARA,(MT),Petrol,"1,995",5,1112611703
MARUTI SUZUKI,GRAND VITARA,7STR (MT),Petrol,"1,995",7,1112611704
MARUTI SUZUKI,GRAND VITARA,XL-7 (AT),Petrol,"2,700",7,1112611705
MARUTI SUZUKI,GRAND VITARA,XL-7 5STR (AT),Petrol,"2,700",5,1112611706
MARUTI SUZUKI,GRAND VITARA,XL-7 (MT),Petrol,"2,700",7,1112611707
MARUTI SUZUKI,GRAND VITARA,XL-7 5STR (MT),Petrol,"2,700",5,1112611708
MARUTI SUZUKI,GRAND VITARA,2.4 (AT),Petrol,"2,393",5,1112611709
MARUTI SUZUKI,GRAND VITARA,2.4 (MT),Petrol,"2,393",5,1112611710
MARUTI SUZUKI,GYPSY,1,Petrol,970,8,1112611901
MARUTI SUZUKI,GYPSY,1.0 4STR,Petrol,970,4,1112611902
MARUTI SUZUKI,GYPSY,1.0 5STR,Petrol,970,5,1112611903
MARUTI SUZUKI,GYPSY,1.3 Hard top,Petrol,"1,298",8,1112611904
MARUTI SUZUKI,GYPSY,1.3 Soft top,Petrol,"1,298",8,1112611905
MARUTI SUZUKI,GYPSY,King MPI BSIV ,Petrol,"1,298",8,1112611906
MARUTI SUZUKI,GYPSY,1.0 6STR,Petrol,970,6,1112611907
MARUTI SUZUKI,IGNIS,Alpha 1.2 (MT),Petrol,"1,197",5,1112612001
MARUTI SUZUKI,IGNIS,Alpha 1.3 (MT),Diesel,"1,248",5,1112612002
MARUTI SUZUKI,IGNIS,Delta 1.2 (AT),Petrol,"1,197",5,1112612003
MARUTI SUZUKI,IGNIS,Delta 1.2 (MT),Petrol,"1,197",5,1112612004
MARUTI SUZUKI,IGNIS,Delta 1.3 (AT),Diesel,"1,248",5,1112612005
MARUTI SUZUKI,IGNIS,Delta 1.3 (MT),Diesel,"1,248",5,1112612006
MARUTI SUZUKI,IGNIS,Sigma 1.2 (MT),Petrol,"1,197",5,1112612007
MARUTI SUZUKI,IGNIS,1.2 Zeta (AT),Petrol,"1,197",5,1112612008
MARUTI SUZUKI,IGNIS,1.2 Zeta (MT),Petrol,"1,197",5,1112612009
MARUTI SUZUKI,IGNIS,1.3 Zeta (AT),Diesel,"1,248",5,1112612010
MARUTI SUZUKI,IGNIS,1.3 Zeta (MT),Diesel,"1,248",5,1112612011
MARUTI SUZUKI,IGNIS,1.2 Zeta BSVI,Petrol,"1,197",5,1112612012
MARUTI SUZUKI,IGNIS,1.2 Alpha BSVI,Petrol,"1,197",5,1112612013
MARUTI SUZUKI,IGNIS,1.2 Zeta BSVI (AMT),Petrol,"1,197",5,1112612014
MARUTI SUZUKI,IGNIS,1.2 Alpha BSVI (AMT),Petrol,"1,197",5,1112612015
MARUTI SUZUKI,IGNIS,1.2 Alpha BSVI (AMT)(SE),Petrol,"1,197",5,1112612016
MARUTI SUZUKI,IGNIS,Zeta (D) (AMT),Diesel,"1,248",5,1112612017
MARUTI SUZUKI,IGNIS,Alpha (AMT),Diesel,"1,248",5,1112612018
MARUTI SUZUKI,IGNIS,Alpha (D) (AMT),Diesel,"1,248",5,1112612019
MARUTI SUZUKI,IGNIS,Zeta (D),Diesel,"1,248",5,1112612020
MARUTI SUZUKI,IGNIS,Alpha (D),Diesel,"1,248",5,1112612021
MARUTI SUZUKI,IGNIS,1.2 Delta BSVI (MT),Petrol,"1,197",5,1112612022
MARUTI SUZUKI,IGNIS,1.2 Sigma BSVI,Petrol,"1,197",5,1112612023
MARUTI SUZUKI,IGNIS,1.2 Delta BSVI (AMT),Petrol,"1,197",5,1112612024
MARUTI SUZUKI,KIZASHI,2.4 CVT,Petrol,"2,393",5,1112612101
MARUTI SUZUKI,KIZASHI,2.4 (MT),Petrol,"2,393",5,1112612102
MARUTI SUZUKI,OMNI,5STR,Petrol,796,5,1112612201
MARUTI SUZUKI,OMNI,5STR,CNG,796,5,1112612202
MARUTI SUZUKI,OMNI,5STR,LPG,796,5,1112612203
MARUTI SUZUKI,OMNI,8STR,Petrol,796,8,1112612204
MARUTI SUZUKI,OMNI,8STR,LPG,796,8,1112612205
MARUTI SUZUKI,OMNI,8STR,CNG,796,8,1112612206
MARUTI SUZUKI,OMNI,4STR,Petrol,796,4,1112612207
MARUTI SUZUKI,RITZ,Genus VDi,Diesel,"1,248",5,1112612301
MARUTI SUZUKI,RITZ,Genus VXi,Petrol,"1,197",5,1112612302
MARUTI SUZUKI,RITZ,LDi,Diesel,"1,248",5,1112612303
MARUTI SUZUKI,RITZ,LXi,Petrol,"1,197",5,1112612304
MARUTI SUZUKI,RITZ,MC LDi,Diesel,"1,248",5,1112612305
MARUTI SUZUKI,RITZ,MC VDi,Diesel,"1,248",5,1112612306
MARUTI SUZUKI,RITZ,MC VDi (ABS),Diesel,"1,248",5,1112612307
MARUTI SUZUKI,RITZ,ZDi,Diesel,"1,248",5,1112612308
MARUTI SUZUKI,RITZ,VDi,Diesel,"1,248",5,1112612309
MARUTI SUZUKI,RITZ,VDi (ABS),Diesel,"1,248",5,1112612310
MARUTI SUZUKI,RITZ,VXi,Petrol,"1,197",5,1112612311
MARUTI SUZUKI,RITZ,VXi (ABS),Petrol,"1,197",5,1112612312
MARUTI SUZUKI,RITZ,ZXi,Petrol,"1,197",5,1112612313
MARUTI SUZUKI,S CROSS,1.3 Alpha,Diesel,"1,248",5,1112612401
MARUTI SUZUKI,S CROSS,1.3 Delta,Diesel,"1,248",5,1112612402
MARUTI SUZUKI,S CROSS,1.3 Sigma,Diesel,"1,248",5,1112612403
MARUTI SUZUKI,S CROSS,1.3 Zeta,Diesel,"1,248",5,1112612404
MARUTI SUZUKI,S CROSS,1.6 Alpha,Petrol,"1,598",5,1112612405
MARUTI SUZUKI,S CROSS,1.6 Delta,Petrol,"1,598",5,1112612406
MARUTI SUZUKI,S CROSS,1.6 Zeta,Petrol,"1,598",5,1112612407
MARUTI SUZUKI,S CROSS,1.6 ZETA,Diesel,"1,598",5,1112612408
MARUTI SUZUKI,S CROSS,Sigma Smart Hybrid,Diesel,"1,248",5,1112612409
MARUTI SUZUKI,S CROSS,Delta Smart Hybrid,Diesel,"1,248",5,1112612410
MARUTI SUZUKI,S CROSS,Zeta Smart Hybrid,Diesel,"1,248",5,1112612411
MARUTI SUZUKI,S CROSS,Alpha Smart Hybrid,Diesel,"1,248",5,1112612412
MARUTI SUZUKI,S CROSS,S CROSS SGX,Petrol,"1,491",5,1112612413
MARUTI SUZUKI,S CROSS,1.3 DDIS 200 Sigma (O),Diesel,"1,248",5,1112612414
MARUTI SUZUKI,S CROSS,1.6 ALPHA,Diesel,"1,598",5,1112612415
MARUTI SUZUKI,S CROSS,1.6 DELTA,Diesel,"1,598",5,1112612416
MARUTI SUZUKI,S CROSS,1.5 SGX,Diesel,"1,491",5,1112612417
MARUTI SUZUKI,S CROSS,1.5 Smart Hybrid Sigma BSVI,Petrol,"1,462",5,1112612418
MARUTI SUZUKI,S CROSS,1.5 Smart Hybrid Delta BSVI,Petrol,"1,462",5,1112612419
